Building,Utility,Unit,Meter no.,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00:00
Building 2,Gas,KWh,Meter 1,30/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.17,373.56,342.43,311.3,404.69,311.3,404.69,217.91,217.91,217.91,217.91,186.78,155.65,93.39,124.52,62.26,31.13,0,31.13,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,31/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,01/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,02/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.65,373.56,280.17,186.78,124.52,155.65,498.08,840.51,778.25,653.73,404.69,311.3,217.91,217.91,62.26,31.13,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,03/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.13,933.9,622.6,466.95,280.17,124.52,93.39,155.65,155.65,62.26,31.13,62.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,04/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.43,342.43,124.52,217.91,249.04,155.65,93.39,124.52,124.52,93.39,155.65,93.39,93.39,124.52,31.13,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,05/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.91,311.3,186.78,155.65,62.26,124.52,93.39,31.13,62.26,124.52,62.26,62.26,62.26,124.52,93.39,31.13,0,0,31.13,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,06/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.52,342.43,809.38,529.21,404.69,280.17,280.17,342.43,311.3,155.65,249.04,249.04,186.78,186.78,62.26,93.39,93.39,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,07/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,08/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,09/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.65,466.95,684.86,591.47,498.08,186.78,249.04,311.3,155.65,124.52,93.39,124.52,217.91,155.65,62.26,93.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,10/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.56,622.6,715.99,591.47,404.69,311.3,373.56,280.17,62.26,62.26,155.65,217.91,186.78,62.26,31.13,93.39,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,11/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.17,373.56,404.69,373.56,342.43,249.04,217.91,217.91,155.65,217.91,186.78,31.13,31.13,124.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,12/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.86,653.73,311.3,217.91,155.65,217.91,249.04,124.52,93.39,93.39,124.52,62.26,0,0,31.13,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,13/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.13,249.04,31.13,404.69,529.21,311.3,280.17,249.04,186.78,217.91,186.78,186.78,249.04,186.78,62.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,14/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,15/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,16/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.52,684.86,684.86,591.47,684.86,684.86,529.21,560.34,404.69,311.3,311.3,186.78,280.17,217.91,155.65,124.52,0,0,31.13,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,18/09/2013,0,0,0,0,31.13,31.13,0,31.13,0,31.13,0,31.13,0,31.13,0,0,31.13,0,31.13,124.52,186.78,249.04,249.04,249.04,591.47,591.47,498.08,311.3,93.39,311.3,311.3,93.39,93.39,31.13,93.39,31.13,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,19/09/2013,0,0,0,0,62.26,0,31.13,0,31.13,0,31.13,0,0,31.13,0,31.13,0,31.13,280.17,217.91,435.82,342.43,186.78,217.91,155.65,217.91,155.65,155.65,124.52,186.78,155.65,93.39,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,20/09/2013,0,0,0,0,62.26,0,31.13,0,31.13,0,31.13,0,31.13,0,31.13,0,31.13,0,0,31.13,404.69,591.47,747.12,373.56,373.56,373.56,435.82,342.43,217.91,93.39,93.39,62.26,62.26,31.13,31.13,155.65,31.13,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,21/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,22/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,23/09/2013,0,0,0,0,0,31.13,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,186.78,373.56,342.43,217.91,217.91,249.04,249.04,435.82,373.56,404.69,311.3,186.78,280.17,217.91,31.13,0,62.26,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,24/09/2013,0,0,0,0,31.13,0,31.13,0,0,31.13,0,0,31.13,0,31.13,0,0,373.56,498.08,435.82,186.78,217.91,280.17,155.65,186.78,155.65,31.13,155.65,155.65,31.13,0,93.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,25/09/2013,0,0,0,0,62.26,0,0,31.13,0,0,31.13,0,0,31.13,0,31.13,0,0,249.04,560.34,653.73,529.21,653.73,560.34,280.17,249.04,217.91,124.52,93.39,93.39,93.39,93.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,26/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,31.13,0,0,0,0,0,0,31.13,342.43,435.82,186.78,93.39,249.04,155.65,155.65,311.3,466.95,404.69,155.65,186.78,186.78,93.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,27/09/2013,0,0,0,0,62.26,0,0,31.13,0,0,31.13,0,31.13,0,0,31.13,0,31.13,280.17,155.65,217.91,249.04,373.56,186.78,186.78,186.78,217.91,342.43,498.08,373.56,62.26,62.26,62.26,62.26,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,28/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,29/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,30/09/2013,0,0,0,0,31.13,31.13,0,0,31.13,0,0,31.13,0,0,186.78,778.25,809.38,965.03,747.12,311.3,155.65,186.78,280.17,280.17,591.47,466.95,124.52,93.39,155.65,186.78,217.91,155.65,124.52,0,31.13,31.13,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,01/10/2013,0,0,0,0,31.13,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,404.69,622.6,715.99,342.43,217.91,249.04,249.04,155.65,186.78,93.39,31.13,31.13,31.13,62.26,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,02/10/2013,0,0,0,0,31.13,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,249.04,373.56,373.56,529.21,280.17,217.91,311.3,280.17,217.91,249.04,186.78,186.78,124.52,93.39,124.52,93.39,0,62.26,62.26,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,03/10/2013,0,0,0,0,0,0,31.13,0,0,31.13,0,0,0,31.13,0,0,0,31.13,0,0,0,155.65,342.43,435.82,529.21,404.69,311.3,342.43,342.43,186.78,124.52,155.65,124.52,62.26,62.26,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,04/10/2013,0,0,0,0,0,31.13,31.13,0,0,31.13,0,0,0,31.13,0,0,0,31.13,0,0,0,31.13,311.3,435.82,498.08,435.82,342.43,186.78,186.78,186.78,124.52,186.78,31.13,31.13,124.52,31.13,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,05/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,06/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,07/10/2013,0,0,0,0,62.26,0,31.13,0,0,31.13,0,31.13,0,0,31.13,0,31.13,0,0,93.39,373.56,373.56,280.17,62.26,62.26,466.95,435.82,342.43,217.91,342.43,373.56,311.3,217.91,31.13,31.13,93.39,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,08/10/2013,0,0,0,0,31.13,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,62.26,249.04,280.17,311.3,435.82,311.3,155.65,93.39,62.26,249.04,155.65,31.13,93.39,155.65,62.26,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,09/10/2013,0,0,0,0,31.13,0,31.13,0,0,31.13,0,0,31.13,0,31.13,0,0,31.13,0,0,31.13,155.65,498.08,249.04,155.65,155.65,124.52,62.26,93.39,124.52,62.26,31.13,62.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,10/10/2013,0,0,0,0,62.26,0,31.13,0,31.13,0,31.13,0,0,31.13,0,31.13,93.39,622.6,498.08,529.21,466.95,435.82,498.08,498.08,342.43,373.56,311.3,217.91,217.91,217.91,311.3,217.91,124.52,0,93.39,93.39,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,11/10/2013,0,0,0,0,31.13,31.13,0,31.13,0,31.13,0,31.13,0,0,31.13,0,31.13,0,373.56,809.38,435.82,342.43,342.43,342.43,186.78,155.65,186.78,62.26,124.52,249.04,93.39,155.65,124.52,155.65,93.39,31.13,62.26,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,12/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,13/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,14/10/2013,0,0,0,0,31.13,31.13,0,31.13,0,31.13,0,31.13,0,31.13,31.13,0,31.13,0,31.13,155.65,684.86,684.86,622.6,373.56,280.17,342.43,155.65,124.52,124.52,155.65,155.65,93.39,31.13,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,15/10/2013,0,0,0,0,62.26,31.13,0,31.13,0,31.13,0,31.13,0,31.13,31.13,0,31.13,0,31.13,0,31.13,280.17,217.91,186.78,280.17,186.78,0,62.26,124.52,93.39,93.39,31.13,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,16/10/2013,0,0,0,0,62.26,31.13,0,31.13,0,31.13,0,31.13,0,31.13,0,31.13,0,217.91,342.43,591.47,902.77,902.77,684.86,498.08,404.69,342.43,217.91,249.04,186.78,155.65,186.78,124.52,93.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,17/10/2013,0,0,0,0,0,0,31.13,0,0,0,0,0,31.13,0,0,0,0,93.39,249.04,217.91,186.78,217.91,311.3,62.26,62.26,404.69,591.47,311.3,249.04,311.3,186.78,124.52,155.65,186.78,31.13,31.13,31.13,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,18/10/2013,0,0,0,0,31.13,0,0,0,0,0,31.13,0,0,0,0,31.13,0,0,0,0,0,155.65,871.64,560.34,342.43,186.78,124.52,93.39,124.52,62.26,93.39,155.65,155.65,0,62.26,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,19/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,20/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,21/10/2013,0,0,0,0,0,31.13,0,0,0,31.13,0,0,0,0,31.13,0,0,0,0,31.13,466.95,684.86,622.6,435.82,342.43,373.56,342.43,155.65,93.39,124.52,124.52,124.52,0,93.39,62.26,31.13,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,22/10/2013,0,0,0,0,0,31.13,0,0,0,0,31.13,0,0,0,0,0,0,466.95,747.12,560.34,560.34,311.3,311.3,249.04,217.91,217.91,217.91,124.52,124.52,155.65,124.52,124.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,23/10/2013,0,0,0,0,31.13,0,0,0,31.13,0,0,0,0,0,31.13,0,0,0,249.04,280.17,311.3,342.43,186.78,311.3,311.3,155.65,186.78,155.65,155.65,124.52,217.91,124.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,24/10/2013,0,0,0,0,0,31.13,0,0,0,0,31.13,0,0,0,0,31.13,0,0,373.56,186.78,249.04,311.3,124.52,62.26,155.65,217.91,155.65,124.52,124.52,124.52,31.13,62.26,62.26,124.52,31.13,0,62.26,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,25/10/2013,0,0,0,0,0,31.13,0,0,0,0,0,31.13,0,0,0,0,0,31.13,0,124.52,186.78,466.95,435.82,466.95,249.04,249.04,373.56,280.17,155.65,124.52,93.39,62.26,62.26,62.26,93.39,93.39,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,26/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,27/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,28/10/2013,0,0,0,0,31.13,0,31.13,0,0,0,31.13,0,0,0,466.95,965.03,996.16,902.77,715.99,560.34,404.69,280.17,311.3,249.04,186.78,280.17,124.52,62.26,93.39,124.52,31.13,124.52,0,0,62.26,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,29/10/2013,0,0,0,0,0,31.13,0,0,0,0,31.13,0,0,0,0,31.13,0,529.21,560.34,404.69,435.82,404.69,249.04,155.65,124.52,124.52,155.65,93.39,186.78,0,62.26,93.39,62.26,0,62.26,31.13,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,30/10/2013,0,0,0,0,31.13,0,0,31.13,0,0,0,0,31.13,0,0,0,0,280.17,155.65,124.52,124.52,186.78,217.91,653.73,404.69,186.78,280.17,249.04,217.91,155.65,155.65,31.13,93.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,31/10/2013,0,0,0,0,31.13,0,0,0,0,31.13,0,0,0,0,31.13,0,0,0,249.04,404.69,249.04,249.04,93.39,62.26,31.13,93.39,124.52,155.65,62.26,31.13,0,0,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,01/11/2013,0,0,0,0,31.13,0,0,31.13,0,0,0,0,31.13,0,0,0,0,155.65,622.6,747.12,622.6,435.82,186.78,155.65,124.52,124.52,62.26,155.65,93.39,124.52,62.26,93.39,93.39,93.39,124.52,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,02/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,03/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,04/11/2013,0,0,0,0,31.13,31.13,0,0,0,31.13,0,0,0,31.13,0,0,0,31.13,0,0,249.04,217.91,404.69,591.47,498.08,404.69,311.3,280.17,311.3,217.91,155.65,186.78,124.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,05/11/2013,0,0,0,0,31.13,0,0,31.13,0,0,0,31.13,0,0,0,31.13,0,0,217.91,311.3,186.78,342.43,404.69,155.65,155.65,155.65,31.13,0,124.52,93.39,62.26,93.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,06/11/2013,0,0,0,0,0,31.13,0,0,0,0,31.13,0,0,0,0,31.13,0,0,0,124.52,249.04,62.26,124.52,249.04,373.56,249.04,280.17,155.65,124.52,62.26,93.39,93.39,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,07/11/2013,0,0,0,0,0,31.13,0,0,0,31.13,0,0,0,31.13,0,0,0,249.04,466.95,435.82,653.73,653.73,466.95,466.95,435.82,155.65,311.3,249.04,124.52,217.91,124.52,31.13,0,0,62.26,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,08/11/2013,0,0,0,0,31.13,0,0,0,31.13,0,0,0,31.13,0,0,0,31.13,311.3,124.52,529.21,529.21,373.56,373.56,217.91,280.17,186.78,249.04,124.52,93.39,93.39,155.65,124.52,31.13,0,93.39,62.26,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,09/11/2013,0,0,0,0,0,0,0,0,0,0,0,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.13,0
Building 2,Gas,KWh,Meter 1,10/11/2013,0,0,0,0,0,0,0,0,31.13,0,0,0,0,0,0,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.13,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,11/11/2013,0,0,0,0,62.26,0,31.13,31.13,0,31.13,0,31.13,0,0,31.13,1027.29,1027.29,965.03,715.99,622.6,435.82,498.08,311.3,249.04,280.17,217.91,124.52,155.65,155.65,124.52,186.78,124.52,93.39,62.26,62.26,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,12/11/2013,0,0,0,0,31.13,0,0,31.13,0,0,0,0,31.13,0,0,0,0,31.13,217.91,186.78,124.52,124.52,124.52,0,31.13,373.56,280.17,93.39,217.91,217.91,155.65,249.04,93.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,13/11/2013,0,0,0,0,31.13,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,404.69,342.43,217.91,155.65,217.91,155.65,124.52,93.39,93.39,93.39,62.26,62.26,31.13,0,93.39,93.39,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,14/11/2013,0,0,0,0,62.26,0,0,0,31.13,0,0,31.13,0,0,0,31.13,0,0,31.13,0,0,311.3,217.91,124.52,186.78,62.26,0,342.43,560.34,715.99,591.47,404.69,217.91,155.65,124.52,155.65,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,15/11/2013,0,0,0,0,31.13,31.13,0,0,0,31.13,0,31.13,0,0,0,31.13,0,0,31.13,31.13,902.77,653.73,373.56,186.78,280.17,124.52,0,31.13,31.13,31.13,31.13,0,31.13,0,124.52,93.39,0,0,0,0,0,0,0,0,31.13,0,0,0
Building 2,Gas,KWh,Meter 1,16/11/2013,31.13,0,31.13,0,0,0,31.13,0,31.13,0,0,31.13,0,0,31.13,0,0,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,0,0,31.13,0,31.13,0,31.13
Building 2,Gas,KWh,Meter 1,17/11/2013,31.13,0,31.13,0,31.13,31.13,0,31.13,0,31.13,0,31.13,31.13,0,31.13,0,31.13,0,31.13,0,31.13,31.13,0,31.13,0,31.13,0,31.13,31.13,0,31.13,0,31.13,0,31.13,0,31.13,0,31.13,0,31.13,31.13,0,31.13,0,31.13,0,31.13
Building 2,Gas,KWh,Meter 1,18/11/2013,0,31.13,0,31.13,31.13,0,31.13,0,31.13,0,31.13,0,31.13,0,31.13,31.13,0,342.43,342.43,498.08,529.21,529.21,373.56,124.52,124.52,435.82,498.08,529.21,373.56,217.91,311.3,311.3,93.39,31.13,124.52,62.26,0,0,0,0,0,0,0,0,31.13,0,0,0
Building 2,Gas,KWh,Meter 1,19/11/2013,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,0,31.13,0,0,186.78,529.21,653.73,342.43,280.17,217.91,186.78,186.78,155.65,31.13,124.52,124.52,31.13,0,0,0,0,0,0,0,31.13,0,31.13,0,0,31.13,0
Building 2,Gas,KWh,Meter 1,20/11/2013,0,31.13,0,31.13,0,31.13,0,0,31.13,0,0,31.13,0,31.13,0,31.13,0,0,249.04,124.52,62.26,155.65,124.52,0,311.3,373.56,529.21,342.43,217.91,249.04,249.04,311.3,93.39,62.26,93.39,124.52,0,0,0,0,0,0,0,0,0,0,31.13,0
Building 2,Gas,KWh,Meter 1,21/11/2013,0,0,0,0,31.13,0,0,31.13,0,0,0,31.13,0,0,31.13,0,0,31.13,0,0,124.52,186.78,93.39,155.65,155.65,93.39,342.43,249.04,280.17,93.39,373.56,498.08,155.65,31.13,93.39,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,22/11/2013,0,0,31.13,0,31.13,0,0,31.13,0,31.13,0,0,31.13,0,0,31.13,0,31.13,0,155.65,186.78,124.52,31.13,684.86,498.08,124.52,280.17,311.3,249.04,186.78,155.65,93.39,31.13,62.26,124.52,62.26,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,23/11/2013,0,0,31.13,0,0,0,0,0,31.13,0,0,0,0,31.13,0,31.13,0,0,31.13,0,31.13,0,31.13,0,31.13,0,0,31.13,0,31.13,0,0,31.13,0,31.13,0,31.13,0,0,31.13,31.13,0,0,31.13,0,0,31.13,0
Building 2,Gas,KWh,Meter 1,24/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,25/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,26/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,27/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,28/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,30/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 2,Gas,KWh,Meter 1,01/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
